StarRating,Review,Keywords,Sentiment,Sentiment_Score
1,getting worse worse amazon customer long time looking option including walmart every search result sponsored ad autoplay ad cannot shut user experience app website beyond infuriatingi read lot similar complaint clearly amazon care customer think letting customer opt advertising buck month amazon prime subscription,"['getting', 'worse', 'worse', 'amazon', 'customer', 'long', 'time', 'looking', 'option', 'including', 'walmart', 'every', 'search', 'result', 'sponsored', 'ad', 'autoplay', 'ad', 'cannot', 'shut', 'user', 'experience', 'app', 'website', 'beyond', 'infuriatingi', 'read', 'lot', 'similar', 'complaint', 'clearly', 'amazon', 'care', 'customer', 'think', 'letting', 'customer', 'opt', 'advertising', 'buck', 'month', 'amazon', 'prime', 'subscription']",Negative,-0.17500000000000002
1,app wonderful without issue recent update cannot filter search item low high every item price randomized also keep glitching every action always failing search anything look item press even checkout gotten frustrating point bought anything amazon past two week decided get walmart plus membership buy item need,"['app', 'wonderful', 'without', 'issue', 'recent', 'update', 'cannot', 'filter', 'search', 'item', 'low', 'high', 'every', 'item', 'price', 'randomized', 'also', 'keep', 'glitching', 'every', 'action', 'always', 'failing', 'search', 'anything', 'look', 'item', 'press', 'even', 'checkout', 'gotten', 'frustrating', 'point', 'bought', 'anything', 'amazon', 'past', 'two', 'week', 'decided', 'get', 'walmart', 'plus', 'membership', 'buy', 'item', 'need']",Postive,0.08714285714285715
1,latest update put advertisement play several second opening app stupid amazon show never watch cannot open shopping cart every time try go cart check go previous search result page instead frustrated app experience show amazon behaving business faulty app update ruin customer experience sake ad revenue might cancel entire prime subscription,"['latest', 'update', 'put', 'advertisement', 'play', 'several', 'second', 'opening', 'app', 'stupid', 'amazon', 'show', 'never', 'watch', 'cannot', 'open', 'shopping', 'cart', 'every', 'time', 'try', 'go', 'cart', 'check', 'go', 'previous', 'search', 'result', 'page', 'instead', 'frustrated', 'app', 'experience', 'show', 'amazon', 'behaving', 'business', 'faulty', 'app', 'update', 'ruin', 'customer', 'experience', 'sake', 'ad', 'revenue', 'might', 'cancel', 'entire', 'prime', 'subscription']",Negative,-0.14583333333333331
3,honestly spend exceeding amount time money app everything need wish easier manage list move item new list hard organize app scroll way back beginning list time item moved hope develop feature select multiple item move least save place page,"['honestly', 'spend', 'exceeding', 'amount', 'time', 'money', 'app', 'everything', 'need', 'wish', 'easier', 'manage', 'list', 'move', 'item', 'new', 'list', 'hard', 'organize', 'app', 'scroll', 'way', 'back', 'beginning', 'list', 'time', 'item', 'moved', 'hope', 'develop', 'feature', 'select', 'multiple', 'item', 'move', 'least', 'save', 'place', 'page']",Postive,0.02411616161616161
1,app worked fine time sudden today let log cannot search order history nothing seems working tried clearing app data cache tried uninstall reinstalling app flat refusing work give error internet connection even though access amazon account phone web browser fine happened amazon,"['app', 'worked', 'fine', 'time', 'sudden', 'today', 'let', 'log', 'cannot', 'search', 'order', 'history', 'nothing', 'seems', 'working', 'tried', 'clearing', 'app', 'data', 'cache', 'tried', 'uninstall', 'reinstalling', 'app', 'flat', 'refusing', 'work', 'give', 'error', 'internet', 'connection', 'even', 'though', 'access', 'amazon', 'account', 'phone', 'web', 'browser', 'fine', 'happened', 'amazon']",Postive,0.20208333333333334
4,nice experience laptop kind shopping clearly superior app nice quick item two great music movie planning deep dive real heavy lifting aite better device bigger screen scrolling going cut nice quick purchase come mind mind data limit,"['nice', 'experience', 'laptop', 'kind', 'shopping', 'clearly', 'superior', 'app', 'nice', 'quick', 'item', 'two', 'great', 'music', 'movie', 'planning', 'deep', 'dive', 'real', 'heavy', 'lifting', 'aite', 'better', 'device', 'bigger', 'screen', 'scrolling', 'going', 'cut', 'nice', 'quick', 'purchase', 'come', 'mind', 'mind', 'data', 'limit']",Postive,0.3972222222222222
2,actually love app problem last week app started crash crash consistently second trying find product please fix cannot use app like specific crash search product scroll bit many time try tap product crash,"['actually', 'love', 'app', 'problem', 'last', 'week', 'app', 'started', 'crash', 'crash', 'consistently', 'second', 'trying', 'find', 'product', 'please', 'fix', 'cannot', 'use', 'app', 'like', 'specific', 'crash', 'search', 'product', 'scroll', 'bit', 'many', 'time', 'try', 'tap', 'product', 'crash']",Postive,0.2
1,last update zero issue app however even clearing cache data uninstalling reinstalling app allow access account information lost saved address normally would bother however able make order fly traveling st work etc one major convenience app offer quite redundant without please fix point app fully functional pc,"['last', 'update', 'zero', 'issue', 'app', 'however', 'even', 'clearing', 'cache', 'data', 'uninstalling', 'reinstalling', 'app', 'allow', 'access', 'account', 'information', 'lost', 'saved', 'address', 'normally', 'would', 'bother', 'however', 'able', 'make', 'order', 'fly', 'traveling', 'st', 'work', 'etc', 'one', 'major', 'convenience', 'app', 'offer', 'quite', 'redundant', 'without', 'please', 'fix', 'point', 'app', 'fully', 'functional', 'pc']",Postive,0.21875000000000003
2,terribly wasteful data usage app distracting autoplay video cannot disabled even facebook recognizes accessibility problem performs basic task amazon confused shopping intrusive billboard inapp navigation also catastrophe back remember every page change mean scrolling several screen tab advertised realtime tracking actually exist,"['terribly', 'wasteful', 'data', 'usage', 'app', 'distracting', 'autoplay', 'video', 'cannot', 'disabled', 'even', 'facebook', 'recognizes', 'accessibility', 'problem', 'performs', 'basic', 'task', 'amazon', 'confused', 'shopping', 'intrusive', 'billboard', 'inapp', 'navigation', 'also', 'catastrophe', 'back', 'remember', 'every', 'page', 'change', 'mean', 'scrolling', 'several', 'screen', 'tab', 'advertised', 'realtime', 'tracking', 'actually', 'exist']",Negative,-0.2390625
1,advertisement starting become extremely intrusive lotr tv show came amazon advertisement would overlay top screen made wait several second allowing access app today sent push notification advertise football game stream isnt way disable without disabling useful package stop away notification dystopian getting closer black mirror episode every day,"['advertisement', 'starting', 'become', 'extremely', 'intrusive', 'lotr', 'tv', 'show', 'came', 'amazon', 'advertisement', 'would', 'overlay', 'top', 'screen', 'made', 'wait', 'several', 'second', 'allowing', 'access', 'app', 'today', 'sent', 'push', 'notification', 'advertise', 'football', 'game', 'stream', 'isnt', 'way', 'disable', 'without', 'disabling', 'useful', 'package', 'stop', 'away', 'notification', 'dystopian', 'getting', 'closer', 'black', 'mirror', 'episode', 'every', 'day']",Postive,0.013541666666666664
2,update still load order screen ready use app anymore annoying load order screen ever month able look order log email see shipped app let see try load start etc etc please fix,"['update', 'still', 'load', 'order', 'screen', 'ready', 'use', 'app', 'anymore', 'annoying', 'load', 'order', 'screen', 'ever', 'month', 'able', 'look', 'order', 'log', 'email', 'see', 'shipped', 'app', 'let', 'see', 'try', 'load', 'start', 'etc', 'etc', 'please', 'fix']",Negative,-0.03333333333333336
3,force use app even though cannot buy digital content app anymore example cannot buy ebooks app anymore try search ebook browser app somehow take force open option buy book might able work browser search would execute simultaneously going back browser leaf homepage tap search app force open,"['force', 'use', 'app', 'even', 'though', 'cannot', 'buy', 'digital', 'content', 'app', 'anymore', 'example', 'cannot', 'buy', 'ebooks', 'app', 'anymore', 'try', 'search', 'ebook', 'browser', 'app', 'somehow', 'take', 'force', 'open', 'option', 'buy', 'book', 'might', 'able', 'work', 'browser', 'search', 'would', 'execute', 'simultaneously', 'going', 'back', 'browser', 'leaf', 'homepage', 'tap', 'search', 'app', 'force', 'open']",Postive,0.1
1,order cancelled past week half ordering longer reliable much time wasted recommend amazon delivery delivery driver supplying tracking map order delivery also item list page advertised lower price actually amazon enforce accuracy fraud,"['order', 'cancelled', 'past', 'week', 'half', 'ordering', 'longer', 'reliable', 'much', 'time', 'wasted', 'recommend', 'amazon', 'delivery', 'delivery', 'driver', 'supplying', 'tracking', 'map', 'order', 'delivery', 'also', 'item', 'list', 'page', 'advertised', 'lower', 'price', 'actually', 'amazon', 'enforce', 'accuracy', 'fraud']",Negative,-0.08333333333333333
4,great app use often keep defaulting spanish navigate app language speak switch back english find emailed order spanish app setting phone setting set united state region use vpn website never change always english strictly app issue worth losing star,"['great', 'app', 'use', 'often', 'keep', 'defaulting', 'spanish', 'navigate', 'app', 'language', 'speak', 'switch', 'back', 'english', 'find', 'emailed', 'order', 'spanish', 'app', 'setting', 'phone', 'setting', 'set', 'united', 'state', 'region', 'use', 'vpn', 'website', 'never', 'change', 'always', 'english', 'strictly', 'app', 'issue', 'worth', 'losing', 'star']",Postive,0.15714285714285717
1,trying make app terrible menu button open drawer containing shortcut take screen scrolling list often work list sorting always work amazonsmile sound nice work unles subject ad notification video main autoplays much data allotment use,"['trying', 'make', 'app', 'terrible', 'menu', 'button', 'open', 'drawer', 'containing', 'shortcut', 'take', 'screen', 'scrolling', 'list', 'often', 'work', 'list', 'sorting', 'always', 'work', 'amazonsmile', 'sound', 'nice', 'work', 'unles', 'subject', 'ad', 'notification', 'video', 'main', 'autoplays', 'much', 'data', 'allotment', 'use']",Postive,0.028571428571428574
5,app perfect pretty good year ago wife 1st started using improved load faster likely open without issue using link whether text google result portal although may device causing issue certain switched different phone nice searching specific brand item shown alternative alternate price point shipping option would recommend 👌,"['app', 'perfect', 'pretty', 'good', 'year', 'ago', 'wife', '1st', 'started', 'using', 'improved', 'load', 'faster', 'likely', 'open', 'without', 'issue', 'using', 'link', 'whether', 'text', 'google', 'result', 'portal', 'although', 'may', 'device', 'causing', 'issue', 'certain', 'switched', 'different', 'phone', 'nice', 'searching', 'specific', 'brand', 'item', 'shown', 'alternative', 'alternate', 'price', 'point', 'shipping', 'option', 'would', 'recommend', '👌']",Postive,0.2764285714285714
